movieId,percentage
157,0.018744629692475433
158,0.09115984201367579
159,0.017083895936978764
160,0.10805600283046797
161,0.17060790076032722
162,0.04328738636609793
163,0.1034059483150773
164,0.032023279154903134
165,0.24506653765894304
166,0.004693378004664496
167,0.0005704259421053772
168,0.08725350739748579
169,0.024246712830251347
170,0.05686207967189678
171,0.010303769865624977
172,0.09174470911887243
173,0.10825817911374581
174,0.015336515202934444
175,0.03466601200060653
176,0.01706223419234185
177,0.016708425696605606
178,0.0036102907728188427
179,0.008874094719588716
180,0.06065288498335656
181,0.019170644003668056
182,0.005032745337309467
183,0.004433437069021539
184,0.002368350746969161
185,0.17775627649050854
186,0.0810293661051461
187,0.006809008397536337
188,0.018037012701002938
189,0.0024261153993342622
190,0.006931758283812178
191,0.01201504769194111
192,0.0005848671051966526
193,0.053894420656639686
194,0.04286859263645094
195,0.023409125370957375
196,0.09840208530395038
197,0.0007942639700201454
198,0.06601777707176536
199,0.010946401623186731
200,0.0024477771439711756
201,0.002635512264157755
202,0.0028088062212530598
203,0.039200537211267
204,0.06018354718289011
205,0.009783887994339064
206,0.007494963644371918
207,0.03909222848808243
208,0.2005516524300867
209,0.005379333251500076
210,0.0034803203049973645
211,0.00418071671492422
212,0.0032275999509000456
213,0.013516928653433747
214,0.0068017878159907
215,0.038615670106070345
216,0.061714310470565296
217,0.0073216696872766135
218,0.030673030405868888
219,0.004570628118388655
220,0.0019856599250503634
222,0.04309243066436571
223,0.17109167972388495
224,0.06195981024311698
225,0.09142700353086437
226,0.0003104850064624205
227,0.03350349837175886
228,0.003429776234177901
229,0.0175315719928083
230,0.052594715978424904
231,0.23167235889178514
232,0.044406576505671765
233,0.02511318261572787
234,0.023604081072689593
235,0.11855472839782516
236,0.08819940357996434
237,0.046370574686085214
238,0.00602196500906183
239,0.022947008152036565
240,0.006043626753698743
241,0.00405796682864838
242,0.00776934574310615
243,0.003169835298534944
244,0.0020578657405067404
245,0.0018412482941376099
246,0.07532510668409234
247,0.05546128685204307
248,0.022824258265760726
249,0.03574187865090654
250,0.006440758738708816
251,0.002801585639707422
252,0.07274013849075404
253,0.1990569920501397
254,0.004541745792206104
255,0.007805448650834338
256,0.07141155148635671
257,0.02751763627042522
258,0.012347194443040442
259,0.01441228076509282
260,0.39353613540034516
261,0.07485576888362588
262,0.03044919237795412
263,0.0028521297105268857
264,0.001148072465756392
265,0.08646646400901128
266,0.11676402417450701
267,0.027380445221058106
268,0.005256583365224235
269,0.004332348927382611
270,0.009495064732513556
271,0.00907627100286657
272,0.05683319734571422
273,0.05360559739481418
274,0.008527506805398107
275,0.01129298953737734
276,0.03941715465763613
277,0.06599611532712844
278,0.008354212848302803
279,0.006758464326716874
280,0.036853848208934746
281,0.02842020896362993
282,0.08122432180687833
283,0.001675174918587943
284,0.0002599409356429567
285,0.000620970012924841
286,0.0007870433884745077
287,0.0023755713285147986
288,0.17047793029250577
289,0.023048096293675494
290,0.029185590607467525
291,0.004736701493938322
292,0.1895113832468067
293,0.18631988620363485
294,0.00614471489533767
295,0.0033864527449040745
296,0.4860173438368726
297,0.0019206746911396243
298,0.0017618218971355952
299,0.01896124713884456
300,0.14875120042168197
301,0.0033864527449040745
302,0.01129298953737734
303,0.05014693883445373
304,0.005227701039041684
305,0.024759374119991625
306,0.0523636573689645
307,0.04820460239867719
308,0.03733040659094684
309,0.003314246929447698
310,0.001769042478681233
311,0.0005848671051966526
312,0.009567270547969934
313,0.008469742153033005
314,0.029777678294209815
315,0.08061057237549912
316,0.22960727256973276
317,0.11685067115305467
318,0.4575393702208776
319,0.05184377549767858
320,0.0023033655130584216
321,0.0066573761850779465
322,0.021560656495274128
324,0.0033864527449040745
325,0.007480522481280642
326,0.009625035200335036
327,0.05169214328522019
328,0.017524351411262663
329,0.19065223513101745
330,0.011090813254099486
331,0.004036305084011467
332,0.015054912522654574
333,0.0791520149032803
334,0.011827312571754529
335,0.002866570873618161
336,0.0021300715559631174
337,0.12911121861754746
338,0.033590145350306515
339,0.16761858000043323
340,0.010592593127450485
341,0.0028882326182550744
342,0.08440859826850454
343,0.006744023163625598
344,0.2760139501635462
345,0.07445863689861582
346,0.008152036565024947
347,0.011134136743373312
348,0.058039034463835716
349,0.213519816886052
350,0.11432346761208148
351,0.026477872527853392
352,0.009697241015791412
353,0.11931288946011712
354,0.008931859371953817
355,0.07176535998209296
356,0.47780032203793693
357,0.20000288823261825
358,0.01641238185323446
359,0.0020001010881416387
360,0.015170441827384777
361,0.03605236365736896
362,0.055085816611669905
363,0.0046428339338450315
364,0.281537695045959
365,0.013177561320788777
366,0.01897568830193584
367,0.24827247586520618
368,0.12319756233167019
369,0.008087051331114209
370,0.10297271342233903
371,0.031142368206335338
372,0.057836858180557865
373,0.025466991111464117
374,0.03585018737409111
375,0.0018340277125919722
376,0.08154924797643202
377,0.3001018101997935
378,0.01691060197988346
379,0.03949658105463814
380,0.3116330789281769
381,0.035561364112265605
382,0.039128331395810616
383,0.036283422266829374
384,0.005567068371686656
385,0.0009242344378416238
386,0.002577747611792654
387,0.005061627663492017
388,0.0039785404316463645
389,0.0014513368906731749
390,0.005877553378149076
391,0.0030831883199872916
392,0.0019856599250503634
393,0.014737206934646516
394,0.0009531167640241745
395,9.386756009328992e-05
396,0.00018773512018657984
397,0.000664293502198667
398,0.00036824965882752196
399,7.220581545637685e-05
400,0.0002021762832778552
401,0.00013719104936711602
402,0.00043323489273826114
403,9.386756009328992e-05
404,0.0005848671051966526
405,0.025661946813196335
406,0.00047655838201208725
407,0.012997046782147834
408,0.004707819167755771
409,0.0031120706461698427
410,0.13443278721668242
411,0.0008159257146570585
412,0.032644249167827974
413,0.04408165033611807
414,0.006245803036976598
415,0.023228610832316435
416,0.012809311661961255
417,0.02383513968215
418,0.004946098358761815
419,0.03279588138028637
420,0.1078321648025532
421,0.012621576541774674
422,0.010195461142440411
423,0.016636219881149227
424,0.005357671506863163
425,0.0063685529232524385
426,0.02392900724224329
427,0.024600521325987595
428,0.03551804062299178
429,0.010708122432180688
430,0.0018195865495006969
431,0.06459532250727473
432,0.0925606348335295
433,0.008967962279682006
434,0.18008130374820389
435,0.10044550988136584
436,0.008946300535045092
437,0.013249767136245153
438,0.007610492949102121
439,0.00038269082191879733
440,0.13933556208617043
441,0.0580173727191988
442,0.1321871863559891
443,0.004238481367289322
444,0.009379535427783353
445,0.013668560865892139
446,0.027091621959232596
447,0.001610189684677204
448,0.021755612197006346
449,0.004938877777216177
450,0.021423465445907012
451,0.004592289863025568
452,0.008693580180947773
453,0.006722361418988685
454,0.1854895193258865
455,0.061035575805275355
456,0.006722361418988685
457,0.3580036536142621
458,0.007610492949102121
459,0.007964301444838368
460,0.006592390951167207
461,0.006527405717256468
462,0.0014657780537644502
463,0.002960438433711451
464,0.02273761128721307
465,0.005220480457496047
466,0.09762948307856714
467,0.005350450925317525
468,0.053049612615800074
469,0.0092351237968706
470,0.0033431292556302485
471,0.08136151285624545
472,0.005278245109861148
473,0.009848873228249804
474,0.13600687399363146
475,0.0655845421790271
476,0.00165351317395103
477,0.03273811672792127
478,0.0020001010881416387
479,0.008881315301134353
480,0.4311770269977544
481,0.03870231708461799
482,0.019611099477951956
483,0.004238481367289322
484,0.00508328940812893
485,0.09803383564512286
486,0.004346790090473887
487,0.004440657650567176
488,0.0038413493822792486
489,0.021892803246373462
490,0.02317806676149697
491,0.03940271349454485
492,0.02249933209620703
493,0.0267089311373138
494,0.08801888904132339
495,0.004715039749301409
496,0.002982100178348364
497,0.10263334608969406
498,0.002729379824251045
499,0.002917114944437625
500,0.2483302405175713
501,0.01369744319207469
502,0.026297357989212452
503,0.001010881416389276
504,0.008202580635844411
505,0.009336211938509528
506,0.009697241015791412
507,0.023344140137046637
508,0.14072191374293286
509,0.12324088582094402
510,0.0063468911786155255
511,0.012022268273486746
512,0.008946300535045092
513,0.004130172644104756
514,0.033799542215130006
515,0.07697861985804337
516,0.0247738152830829
517,0.024911006332450015
518,0.008823550648769251
519,0.03474543839760855
520,0.10425797693746254
521,0.01577697067721834
522,0.009126815073686035
523,0.006686258511260497
524,0.05509303719321554
525,0.001241940025849682
526,0.0009386756009328992
527,0.3614189886853487
528,0.006592390951167207
529,0.07907980908782393
530,0.00023105860946040594
531,0.0538583177489115
532,0.04309243066436571
533,0.027907547673889654
534,0.03515701154570989
535,0.040261962698475734
536,0.005357671506863163
537,0.0247738152830829
538,0.03683218646429783
539,0.20798885142209353
540,0.03569133458008708
541,0.22041547226213598
542,0.02520705017582116
543,0.08915974092553414
544,0.015654220790942502
545,0.0003610290772818843
546,0.040103109904471704
547,0.0058270093073296125
548,0.02052811333424794
549,0.010469843241174644
550,0.024355021553435913
551,0.14808690691948329
552,0.09315272252027178
553,0.1094423544872304
554,0.0037258200775490457
555,0.11090813254099485
556,0.00880188890413234
558,0.010310990447170616
559,0.0003393673326449712
560,0.00028160268027986975
561,0.001610189684677204
562,0.04474594383831674
563,0.0024694388886080886
564,0.002368350746969161
565,0.00496053952185309
566,0.0010830872318456529
567,0.002599409356429567
568,0.0028088062212530598
569,0.012080032925851848
570,0.0015885279400402908
571,0.0014657780537644502
572,0.000252720354097319
573,0.0014802192168557255
574,0.010036608348436383
575,0.01843414468601301
576,0.00018051453864094215
577,0.004447878232112814
579,0.00027438209873423204
580,0.004108510899467843
581,0.013596355050435762
582,0.0009458961824785368
583,0.001812365967955059
584,0.00019495570173221752
585,0.07013350855277885
586,0.20468904565573712
587,0.21292050861776407
588,0.30212357303257203
589,0.37723206227029527
590,0.3192074689695508
591,0.00021661744636913057
592,0.33253666250279795
593,0.45705559125731987
594,0.1282808517397991
595,0.253716794350617
596,0.0922934733163409
597,0.24477771439711754
598,0.0009747785086610876
599,0.022918125825854015
600,0.002202277371419494
601,0.0008159257146570585
602,0.0024549977255168133
603,0.004339569508928249
604,4.332348927382612e-05
605,0.02452109492898558
606,0.010931960460095456
607,0.00012997046782147834
608,0.3124490046428339
609,0.017546013155899577
610,0.056645462225527646
611,0.01275876759114179
612,0.011617915706931036
613,0.017546013155899577
614,0.0011769547919389428
615,0.004599510444571206
616,0.05698482955817261
617,0.0037835847299141473
618,0.002599409356429567
619,0.005155495223585308
620,0.000252720354097319
621,0.0023827919100604363
623,0.000252720354097319
624,0.0003393673326449712
625,0.00018051453864094215
626,0.00455618695529738
627,0.013235325973153878
628,0.08064667528322732
629,0.00017329395709530447
630,0.001610189684677204
631,0.015834735329583443
632,0.0024694388886080886
633,0.0024261153993342622
634,0.002411674236242987
635,0.007942639700201454
636,0.000252720354097319
637,0.041814387730787834
638,0.004195157878015495
639,0.008282007032846426
640,0.022643743727119782
641,0.0005776465236510148
642,7.942639700201454e-05
643,0.00016607337554966676
644,0.0001010881416389276
645,0.002180615626782581
647,0.05699205013971825
648,0.2680785310448904
649,0.0009892196717523629
650,0.009877755554432354
651,0.00031770558800805815
652,0.0005487641974684641
653,0.10247449329569004
654,0.00012274988627584065
655,0.00012997046782147834
656,0.008650256691673948
657,0.0002599409356429567
658,0.0003538084957362466
659,0.003126511809261118
660,0.0008664697854765223
661,0.07385210804878226
662,0.020159863675420418
663,0.02402287480233658
664,0.0023250272576953346
665,0.008289227614392063
666,0.0011841753734845805
667,0.007661037019921584
668,0.0054948625562302785
670,0.005523744882412829
671,0.04593011921180132
672,0.00019495570173221752
673,0.07160650718808893
674,0.023726830958965436
675,0.0002021762832778552
676,0.0002021762832778552
678,0.019329496797672086
679,0.0007003964099268555
680,0.008000404352566555
681,0.002411674236242987
682,0.0004621172189208119
683,0.000252720354097319
684,0.0001516322124583914
685,0.0038702317084617997
687,0.0007220581545637686
688,0.02139458311972446
690,0.0005920876867422902
691,0.008462521571487367
692,0.006642935021986671
693,0.00019495570173221752
694,0.019921584484414376
695,0.006123053150700757
696,0.0008448080408396092
697,0.008245904125118237
698,0.0010686460687543775
699,0.00012274988627584065
700,0.008989624024318918
701,0.0007003964099268555
702,0.0026788357534315815
703,0.002577747611792654
704,0.012881517477417632
705,0.003104850064624205
706,0.001812365967955059
707,0.03340963081166557
708,0.11020773613106799
709,0.01875185027402107
710,0.009018506350501469
711,0.015307632876751893
712,0.001306925259760421
713,0.0009747785086610876
714,0.023878463171423826
715,0.004433437069021539
716,0.0021733950452369434
717,0.0006498523391073917
718,0.00652018513571083
719,0.055338536965767224
720,0.05899937180940553
721,0.00012997046782147834
722,0.002548865285610103
723,0.00023827919100604362
724,0.06164932523665456
725,0.011285768955831702
726,0.0038702317084617997
727,0.00018051453864094215
728,0.025596961579285597
729,0.0007437198992006816
730,0.000505440708194638
731,0.006166376639974583
732,0.0016896160816792184
733,0.22638689320037836
734,0.00042601431119262343
735,0.008101492494205484
736,0.23427898882976034
737,0.0326298080047367
738,0.00017329395709530447
739,8.664697854765223e-05
741,0.05106395269074971
742,0.013423061093340457
743,0.04413219440693753
744,0.0002671615171885944
745,0.08717408100048378
746,0.002252821442238958
747,0.007827110395471251
748,0.03811744997942134
749,0.0003032644249167828
750,0.16766190348970705
751,0.001126410721119479
752,0.0002960438433711451
753,0.0037547024037315967
754,0.0026066299379752045
755,0.0010975283949369282
756,0.0008159257146570585
757,0.0015596456138577402
758,0.00018051453864094215
759,0.00271493866115977
760,0.006462420483345729
761,0.026795578115861453
762,0.0687832598037446
763,0.0003971319850100727
764,0.00418071671492422
765,0.03474543839760855
766,0.013004267363693471
767,0.0021950567898738563
768,0.0002454997725516813
769,0.0009892196717523629
770,0.00019495570173221752
771,0.0011191901395738414
772,0.0002454997725516813
773,0.0002599409356429567
774,0.000252720354097319
775,0.0009964402532980005
776,0.0003393673326449712
777,0.0002093968648234929
778,0.17032629808004737
779,0.0037547024037315967
780,0.33971392055916183
781,0.014354516112727719
782,0.01984215808741236
783,0.07501462167762991
784,0.10382474204472428
785,0.07759236928942256
786,0.11650408323886406
787,0.0006426317575617541
788,0.13573971247644284
789,0.0003393673326449712
790,0.000758161062291957
791,0.0008159257146570585
792,0.00034658791419060894
793,0.0008520286223852469
794,0.0007364993176550439
795,0.0007653816438375947
796,0.0003032644249167828
797,0.0008231462962026961
798,0.022066097203468766
799,0.044413797087217405
800,0.05195930480240878
801,0.011769547919389427
802,0.09053887200075095
803,0.004238481367289322
804,0.016145220336045867
805,0.08436527477923073
806,0.004065187410194017
807,0.0015018809614926387
808,0.005920876867422902
809,0.01001494660379947
810,0.013589134468890124
812,0.000252720354097319
813,0.0032709234401738715
814,7.942639700201454e-05
815,0.0002021762832778552
816,0.000527102452831551
818,0.02055699566043049
819,0.00041157314810134806
820,0.00043323489273826114
821,0.0003393673326449712
822,0.000252720354097319
823,0.0006931758283812179
824,0.002895453199800712
825,0.0001516322124583914
826,0.00017329395709530447
827,0.0011552930473020296
828,0.010816431155365253
829,0.013148678994606226
830,0.04754752947802416
831,0.0015957485215859284
832,0.10359368343526387
833,0.010303769865624977
834,0.0014657780537644502
835,0.006837890723718889
836,0.035092026311799154
837,0.03822575870260591
838,0.05731697630927195
839,0.02876679687782054
840,0.004816127890940336
841,0.003314246929447698
842,0.014542251232914298
843,0.0004187937296469858
844,0.0012202782812127688
845,0.0005198818712859134
846,0.0029243355259832627
847,0.0008231462962026961
848,0.014888839147104907
849,0.05795238748528807
850,0.0018412482941376099
851,0.011675680359296137
852,0.07615547356184067
853,0.0008087051331114208
854,0.001516322124583914
855,0.000252720354097319
856,0.0004187937296469858
857,0.00032492616955369586
858,0.2986071498198465
859,0.00010830872318456529
860,0.002613850519520842
861,0.018246409565826432
862,0.002613850519520842
864,0.0006137494313792033
865,0.0007220581545637686
866,0.044984223029322784
867,0.0024188948177886246
868,0.0006281905944704786
869,0.0041012903179222055
870,0.003357570418721524
871,0.00043323489273826114
872,0.0004404554742838988
873,0.0002960438433711451
874,0.000527102452831551
875,0.0037835847299141473
876,0.0021661744636913057
877,0.0012058371181214935
878,0.0002021762832778552
879,0.015885279400402907
880,0.039135551977356256
881,0.007993183771020918
882,0.005920876867422902
884,0.00038991140346443504
885,0.004570628118388655
886,0.011971724202667284
887,0.0002671615171885944
888,0.005198818712859134
889,0.0008592492039308846
890,0.0002093968648234929
891,0.014354516112727719
892,0.00989219671752363
893,0.004216819622652408
894,0.0002021762832778552
895,0.0004404554742838988
896,0.003538084957362466
897,0.006390214667889351
898,0.047533088314932886
899,0.07378712281487151
900,0.0219000238279191
901,0.011163019069555863
902,0.06858830410201237
903,0.10176687630421755
904,0.12599192738983198
905,0.030210913186948078
906,0.01485273623937672
907,0.006484082227982642
908,0.11283602781368011
909,0.037005480421393136
910,0.0788631916414548
911,0.029330002238380278
912,0.175813940054732
913,0.08768674229022405
914,0.07009018506350502
915,0.03631230459301192
916,0.04304188659354624
917,0.008072610168022933
918,0.013141458413060587
919,0.16928653433747554
920,0.10394749193100013
921,0.01763266013444723
922,0.0471142945852859
923,0.12833861639216423
924,0.1823413457719885
925,0.0006787346652899425
926,0.03484652653924747
927,0.006354111760161163
928,0.033590145350306515
929,0.0068017878159907
930,0.035611908183085066
931,0.01637627894550627
932,0.015322074039843168
933,0.03392951268295148
934,0.028665708736181614
935,0.004534525210660467
936,0.010181019979349136
937,0.003559746701999379
938,0.01244828258467937
939,0.0007437198992006816
940,0.02798697407089167
941,0.00689565537608399
942,0.019069555862029127
943,0.012347194443040442
944,0.007827110395471251
945,0.015307632876751893
946,0.010043828929982021
947,0.012556591307863935
948,0.012152238741308224
949,0.015574794393940487
950,0.024246712830251347
951,0.02817470919107825
952,0.017921483396272735
953,0.10169467048876117
954,0.04124396178868246
955,0.03196551450253803
956,0.00262107110106648
957,0.0016896160816792184
958,0.0006787346652899425
959,0.0028376885474356104
960,0.0011841753734845805
961,0.0018195865495006969
962,0.000758161062291957
963,0.003927996360826901
964,0.002462218307062451
965,0.026167387521390972
966,0.000895352111659073
967,0.001126410721119479
968,0.05797404922992498
969,0.07600384134938228
970,0.0028088062212530598
971,0.020751951362162707
972,0.0008448080408396092
973,0.0068017878159907
974,0.0009819990902067252
975,0.00017329395709530447
976,0.0031553941354436686
977,7.220581545637685e-05
979,0.0002960438433711451
980,0.0008448080408396092
981,0.0015235427061295517
982,0.0042457019488349595
983,0.0001444116309127537
984,0.0017184984078617693
985,0.0004187937296469858
986,0.020073216696872766
987,0.00202898341432419
988,0.0038413493822792486
989,0.0005198818712859134
990,0.006563508624984656
991,0.018051453864094215
992,0.0018917923649570737
993,0.001725718989407407
994,0.0382618616103341
996,0.023654625143509057
997,0.0016029691031315663
998,0.005711480002599409
999,0.02268706721639361
1000,0.0014657780537644502
1001,0.000252720354097319
1002,0.0010469843241174644
1003,0.011661239196204862
1004,0.01132909244510553
1005,0.014600015885279401
1006,0.01091751929700418
1007,0.013054811434512936
1008,0.005689818257962496
1009,0.018802394344840535
1010,0.018477468175286837
1011,0.011141357324918949
1012,0.024744932956900348
1013,0.031366206234250106
1014,0.011567371636111573
1015,0.025279255991277536
1016,0.01054204905663102
1017,0.02349577234950503
1018,0.008780227159495425
1019,0.044875914306138215
1020,0.047634176456571815
1021,0.025293697154368813
1022,0.06465308715963984
1023,0.023351360718592274
1024,0.00783433097701689
1025,0.03919331662972136
1026,0.0008592492039308846
1027,0.05556237499368199
1028,0.10178131746730881
1029,0.06463142541500293
1030,0.023351360718592274
1031,0.030521398193410498
1032,0.05662380048089073
1033,0.028752355714729266
1034,0.010845313481547804
1035,0.10144195013466385
1036,0.21949845840584
1037,0.05058739430873763
1038,0.0016823955001335808
1039,0.00041157314810134806
1040,0.0010975283949369282
1041,0.04061577119421198
1042,0.06012578253052501
1043,0.008744124251767238
1044,0.003653614262092669
1045,0.0003321467510993335
1046,0.009292888449235702
1047,0.06153379593192436
1049,0.036384510408468296
1050,0.01254215014477266
1051,0.00976222624970215
1052,0.00034658791419060894
1053,0.0015307632876751893
1054,0.005668156513325583
1055,0.0023827919100604363
1056,0.005220480457496047
1057,0.023885683752969466
1058,0.0009747785086610876
1059,0.0736138288577762
1060,0.07109384589834865
1061,0.06310788270887337
1062,0.00047655838201208725
1063,0.0011191901395738414
1064,0.021329597885813723
1065,0.00011552930473020297
1066,0.010217122887077325
1067,0.0010253225794805514
1068,0.0024044536546973493
1069,0.0055165243008671915
1070,0.00041157314810134806
1071,0.00041157314810134806
1073,0.20459517809564381
1075,0.0009097932747503484
1076,0.0030904089015329293
1077,0.04948264533225506
1078,0.02592188774883929
1079,0.14205772132887584
1080,0.1484334948336739
1081,0.028340782566627917
1082,0.013343634696338444
1083,0.011141357324918949
1084,0.06883380387456406
1085,0.009278447286144426
1086,0.04029806560620392
1087,0.001992880506596001
1088,0.07952026456210783
1089,0.19954077101369744
1090,0.11414295307344054
1091,0.037171553796942806
1092,0.07941195583892327
1093,0.05546128685204307
1094,0.08915974092553414
1095,0.04397334161293351
1096,0.02657896066949232
1097,0.23600470781916777
1098,0.0009747785086610876
1099,0.015625338464759952
1100,0.03857234661679652
1101,0.14685218747517925
1102,0.0005776465236510148
1103,0.042969680778089867
1104,0.04600954560880333
1105,0.0066573761850779465
1106,0.00027438209873423204
1107,0.0005993082682879279
1109,9.386756009328992e-05
1110,0.0002093968648234929
1111,0.012737105846504877
1112,0.002787144476616147
1113,0.007552728296737019
1114,0.003509202631179915
1115,0.00028160268027986975
1116,0.0012058371181214935
1117,0.0016029691031315663
1118,0.00023105860946040594
1119,0.0012997046782147834
1120,0.06518741019401703
1121,0.0008231462962026961
1122,0.00012274988627584065
1123,0.001494660379947001
1124,0.03347461604557631
1125,0.03803080300087369
1126,0.022542655585480853
1127,0.1264179417010246
1128,0.012202782812127689
1129,0.06419819052226466
1130,0.01403681052471966
1131,0.023445228278685566
1132,0.022094979529651317
1133,0.0007653816438375947
1134,0.00041157314810134806
1135,0.028658488154635973
1136,0.23845248496313892
1137,0.0004909995451033626
1138,0.00037547024037315967
1139,0.00018051453864094215
1140,0.00023105860946040594
1141,3.6102907728188426e-05
1142,0.0004621172189208119
1143,0.0003971319850100727
1144,0.0011841753734845805
1145,0.00041157314810134806
1146,0.00027438209873423204
1147,0.02698331323604803
1148,0.10846757597856932
1149,0.00042601431119262343
1150,0.011993385947304196
1151,0.002657174008794668
1152,0.0011841753734845805
1153,0.0010036608348436382
1154,0.0007653816438375947
1155,7.220581545637685e-05
1156,0.0003032644249167828
1157,0.00023105860946040594
1158,9.386756009328992e-05
1159,0.00013719104936711602
1160,0.0003104850064624205
1161,0.010744225339908877
1162,0.005668156513325583
1163,0.0017762630602268707
1164,0.0011336313026651167
1165,0.0002599409356429567
1166,0.0002888232618255074
1167,0.006231361873885323
1168,0.0014513368906731749
1169,0.002252821442238958
1170,0.0011697342103933052
1171,0.024015654220790942
1172,0.06570729206530294
1173,0.0212862743965399
1174,0.0007148375730181308
1175,0.05097008513065642
1176,0.012469944329316283
1177,0.013408619930249182
1178,0.025763034954835264
1179,0.04826958763258793
1180,0.003415335071086625
1181,0.0007292787361094063
1183,0.11069151509462571
1184,0.007494963644371918
1185,0.040738521080487824
1186,0.05125890839248193
1187,0.008585271457763208
1188,0.055287992894947756
1189,0.01949557017322175
1190,0.011098033835645123
1191,0.011675680359296137
1192,0.007610492949102121
1193,0.2161264468240272
1194,0.018715747366292883
1196,0.32718621157748046
1197,0.2352898702461496
1198,0.3126150780183836
1199,0.10077765663246518
1200,0.19644314153061887
1201,0.10466955008556389
1202,0.010801989992273978
1203,0.09339100171127783
1204,0.08937635837190328
1206,0.178305040687977
1207,0.10664076884752298
1208,0.16672322788877417
1209,0.03182110287162528
1210,0.33820481901612354
1211,0.026384004967760104
1212,0.0474031178471114
1213,0.19066667629410872
1214,0.22335424895121053
1215,0.0900334312925563
1216,0.012549370726318298
1217,0.034832085376156195
1218,0.02049923100806539
1219,0.14187720679023488
1220,0.14314080856072148
1221,0.1978294931873813
1222,0.1583184709696519
1223,0.05618334500660683
1224,0.03361902767648906
1225,0.14834684785512625
1226,0.01602969103131566
1227,0.030961853667694397
1228,0.07011906738968757
1230,0.11107420591654452
1231,0.057057035373628995
1232,0.012007827110395471
1233,0.09828655599922018
1234,0.10777440015018809
1235,0.058241210747113574
1236,0.0068017878159907
1237,0.029907648762031294
1238,0.023062537456766768
1240,0.2413768204891222
1241,0.018600218061562677
1242,0.08856765323879186
1243,0.03016758969767425
1244,0.058241210747113574
1245,0.04375672416656438
1246,0.14829630378430678
1247,0.12303148895612052
