min support - 0.08 
min confidence - 0.8 
max length - 3.0
{1089} -> {296} (conf: 0.857, supp: 0.145, lift: 2.146, conv: 4.203)
{1196} -> {260} (conf: 0.835, supp: 0.231, lift: 2.536, conv: 4.068)
{1291} -> {1198} (conf: 0.846, supp: 0.156, lift: 3.087, conv: 4.727)
{2115} -> {1198} (conf: 0.836, supp: 0.089, lift: 3.047, conv: 4.413)
{1210} -> {260} (conf: 0.822, supp: 0.218, lift: 2.496, conv: 3.773)
{1221} -> {858} (conf: 0.913, supp: 0.157, lift: 3.439, conv: 8.466)
{4011} -> {2959} (conf: 0.806, supp: 0.087, lift: 3.172, conv: 3.838)
{7438} -> {296} (conf: 0.813, supp: 0.088, lift: 2.036, conv: 3.215)
{5952} -> {4993} (conf: 0.875, supp: 0.182, lift: 3.793, conv: 6.170)
{7153} -> {4993} (conf: 0.877, supp: 0.172, lift: 3.800, conv: 6.260)
{7153} -> {5952} (conf: 0.854, supp: 0.167, lift: 4.095, conv: 5.406)
{5952} -> {7153} (conf: 0.803, supp: 0.167, lift: 4.095, conv: 4.082)
{7438} -> {6874} (conf: 0.878, supp: 0.095, lift: 6.890, conv: 7.168)
{1036, 1210} -> {1196} (conf: 0.916, supp: 0.096, lift: 3.305, conv: 8.624)
{1036, 1196} -> {1210} (conf: 0.832, supp: 0.096, lift: 3.143, conv: 4.386)
{1036, 1291} -> {1196} (conf: 0.824, supp: 0.084, lift: 2.973, conv: 4.108)
{1036, 260} -> {1196} (conf: 0.885, supp: 0.104, lift: 3.193, conv: 6.289)
{1036, 1196} -> {260} (conf: 0.898, supp: 0.104, lift: 2.725, conv: 6.543)
{1036, 1210} -> {1198} (conf: 0.841, supp: 0.088, lift: 3.065, conv: 4.555)
{1036, 1240} -> {1198} (conf: 0.824, supp: 0.088, lift: 3.003, conv: 4.113)
{1036, 1270} -> {1198} (conf: 0.823, supp: 0.085, lift: 3.001, conv: 4.097)
{1036, 1291} -> {1198} (conf: 0.907, supp: 0.092, lift: 3.307, conv: 7.786)
{1036, 260} -> {1198} (conf: 0.835, supp: 0.098, lift: 3.044, conv: 4.396)
{1036, 1198} -> {260} (conf: 0.800, supp: 0.098, lift: 2.430, conv: 3.359)
{1036, 260} -> {1210} (conf: 0.808, supp: 0.095, lift: 3.050, conv: 3.825)
{1036, 1210} -> {260} (conf: 0.902, supp: 0.095, lift: 2.737, conv: 6.816)
{1036, 1240} -> {589} (conf: 0.820, supp: 0.087, lift: 2.889, conv: 3.976)
{1036, 1291} -> {260} (conf: 0.811, supp: 0.082, lift: 2.461, conv: 3.539)
{1089, 260} -> {1196} (conf: 0.871, supp: 0.087, lift: 3.143, conv: 5.608)
{1089, 1196} -> {260} (conf: 0.880, supp: 0.087, lift: 2.672, conv: 5.590)
{1089, 1196} -> {296} (conf: 0.895, supp: 0.088, lift: 2.242, conv: 5.741)
{1089, 1198} -> {296} (conf: 0.903, supp: 0.088, lift: 2.262, conv: 6.213)
{1089, 1213} -> {296} (conf: 0.919, supp: 0.086, lift: 2.300, conv: 7.375)
{1089, 2959} -> {2571} (conf: 0.803, supp: 0.088, lift: 2.524, conv: 3.463)
{1089, 2571} -> {296} (conf: 0.896, supp: 0.101, lift: 2.243, conv: 5.772)
{1089, 260} -> {296} (conf: 0.895, supp: 0.089, lift: 2.240, conv: 5.712)
{1089, 2858} -> {296} (conf: 0.910, supp: 0.097, lift: 2.278, conv: 6.675)
{1089, 2959} -> {296} (conf: 0.917, supp: 0.101, lift: 2.297, conv: 7.270)
{1089, 318} -> {296} (conf: 0.908, supp: 0.104, lift: 2.274, conv: 6.547)
{1089, 32} -> {296} (conf: 0.921, supp: 0.081, lift: 2.305, conv: 7.585)
{1089, 356} -> {296} (conf: 0.916, supp: 0.085, lift: 2.293, conv: 7.132)
{1089, 4226} -> {296} (conf: 0.912, supp: 0.084, lift: 2.284, conv: 6.852)
{1089, 47} -> {296} (conf: 0.915, supp: 0.095, lift: 2.292, conv: 7.101)
{1089, 50} -> {296} (conf: 0.896, supp: 0.106, lift: 2.244, conv: 5.799)
{1089, 527} -> {296} (conf: 0.902, supp: 0.080, lift: 2.259, conv: 6.139)
{1089, 593} -> {296} (conf: 0.899, supp: 0.107, lift: 2.250, conv: 5.929)
{1089, 608} -> {296} (conf: 0.904, supp: 0.091, lift: 2.262, conv: 6.232)
{1089, 858} -> {296} (conf: 0.902, supp: 0.093, lift: 2.259, conv: 6.136)
{1089, 47} -> {593} (conf: 0.807, supp: 0.084, lift: 2.067, conv: 3.159)
{1097, 1210} -> {1196} (conf: 0.906, supp: 0.087, lift: 3.270, conv: 7.708)
{1097, 1196} -> {1210} (conf: 0.821, supp: 0.087, lift: 3.099, conv: 4.104)
{1097, 260} -> {1196} (conf: 0.869, supp: 0.094, lift: 3.135, conv: 5.516)
{1097, 1196} -> {260} (conf: 0.885, supp: 0.094, lift: 2.688, conv: 5.851)
{1097, 1198} -> {260} (conf: 0.801, supp: 0.084, lift: 2.430, conv: 3.362)
{1097, 1210} -> {260} (conf: 0.894, supp: 0.086, lift: 2.713, conv: 6.308)
{110, 1210} -> {1196} (conf: 0.862, supp: 0.109, lift: 3.110, conv: 5.241)
{110, 1196} -> {1210} (conf: 0.819, supp: 0.109, lift: 3.091, conv: 4.054)
{110, 1291} -> {1196} (conf: 0.809, supp: 0.084, lift: 2.918, conv: 3.781)
{110, 260} -> {1196} (conf: 0.825, supp: 0.117, lift: 2.978, conv: 4.138)
{110, 1196} -> {260} (conf: 0.882, supp: 0.117, lift: 2.678, conv: 5.691)
{110, 1291} -> {1198} (conf: 0.884, supp: 0.092, lift: 3.223, conv: 6.245)
{110, 1210} -> {260} (conf: 0.868, supp: 0.110, lift: 2.634, conv: 5.068)
{110, 1240} -> {589} (conf: 0.815, supp: 0.082, lift: 2.870, conv: 3.864)
{110, 1291} -> {260} (conf: 0.804, supp: 0.084, lift: 2.442, conv: 3.427)
{110, 2762} -> {2571} (conf: 0.815, supp: 0.094, lift: 2.561, conv: 3.681)
{110, 2959} -> {2571} (conf: 0.835, supp: 0.091, lift: 2.625, conv: 4.140)
{110, 3578} -> {2571} (conf: 0.825, supp: 0.091, lift: 2.592, conv: 3.886)
{110, 4993} -> {2571} (conf: 0.851, supp: 0.091, lift: 2.675, conv: 4.579)
{110, 5952} -> {2571} (conf: 0.855, supp: 0.085, lift: 2.688, conv: 4.709)
{110, 608} -> {296} (conf: 0.820, supp: 0.084, lift: 2.053, conv: 3.337)
{110, 50} -> {318} (conf: 0.809, supp: 0.114, lift: 1.922, conv: 3.026)
{110, 364} -> {356} (conf: 0.801, supp: 0.081, lift: 2.144, conv: 3.148)
{110, 5952} -> {4993} (conf: 0.924, supp: 0.091, lift: 4.005, conv: 10.172)
{110, 4993} -> {5952} (conf: 0.853, supp: 0.091, lift: 4.093, conv: 5.390)
{110, 7153} -> {4993} (conf: 0.923, supp: 0.086, lift: 4.000, conv: 10.005)
{110, 7153} -> {5952} (conf: 0.911, supp: 0.084, lift: 4.370, conv: 8.882)
{110, 5952} -> {7153} (conf: 0.854, supp: 0.084, lift: 4.357, conv: 5.518)
{111, 593} -> {296} (conf: 0.835, supp: 0.086, lift: 2.090, conv: 3.634)
{1136, 1210} -> {1196} (conf: 0.910, supp: 0.099, lift: 3.282, conv: 8.009)
{1136, 260} -> {1196} (conf: 0.868, supp: 0.115, lift: 3.133, conv: 5.495)
{1136, 1196} -> {260} (conf: 0.897, supp: 0.115, lift: 2.723, conv: 6.510)
{1136, 1291} -> {1198} (conf: 0.905, supp: 0.084, lift: 3.300, conv: 7.635)
{1136, 1198} -> {260} (conf: 0.801, supp: 0.103, lift: 2.433, conv: 3.375)
{1136, 1210} -> {260} (conf: 0.912, supp: 0.099, lift: 2.770, conv: 7.663)
{1136, 2959} -> {2571} (conf: 0.813, supp: 0.086, lift: 2.554, conv: 3.640)
{1136, 4993} -> {2571} (conf: 0.829, supp: 0.086, lift: 2.607, conv: 3.997)
{1136, 2959} -> {296} (conf: 0.807, supp: 0.086, lift: 2.019, conv: 3.105)
{1136, 50} -> {296} (conf: 0.808, supp: 0.088, lift: 2.022, conv: 3.123)
{1136, 608} -> {296} (conf: 0.818, supp: 0.080, lift: 2.047, conv: 3.294)
{1136, 5952} -> {4993} (conf: 0.933, supp: 0.087, lift: 4.041, conv: 11.439)
{1136, 4993} -> {5952} (conf: 0.846, supp: 0.087, lift: 4.057, conv: 5.128)
{1136, 7153} -> {4993} (conf: 0.936, supp: 0.083, lift: 4.057, conv: 12.107)
{1136, 7153} -> {5952} (conf: 0.912, supp: 0.081, lift: 4.376, conv: 9.010)
{1136, 5952} -> {7153} (conf: 0.859, supp: 0.081, lift: 4.381, conv: 5.706)
{1193, 260} -> {1196} (conf: 0.829, supp: 0.087, lift: 2.991, conv: 4.231)
{1193, 1196} -> {260} (conf: 0.866, supp: 0.087, lift: 2.630, conv: 5.018)
{1193, 1221} -> {858} (conf: 0.951, supp: 0.085, lift: 3.583, conv: 15.104)
{1193, 50} -> {296} (conf: 0.808, supp: 0.086, lift: 2.024, conv: 3.135)
{1193, 608} -> {296} (conf: 0.812, supp: 0.083, lift: 2.032, conv: 3.187)
{1196, 1197} -> {1198} (conf: 0.813, supp: 0.102, lift: 2.963, conv: 3.873)
{1197, 1210} -> {1196} (conf: 0.899, supp: 0.097, lift: 3.242, conv: 7.131)
{1197, 260} -> {1196} (conf: 0.871, supp: 0.110, lift: 3.143, conv: 5.611)
{1196, 1197} -> {260} (conf: 0.881, supp: 0.110, lift: 2.675, conv: 5.634)
{1198, 1200} -> {1196} (conf: 0.840, supp: 0.092, lift: 3.031, conv: 4.521)
{1198, 1210} -> {1196} (conf: 0.914, supp: 0.146, lift: 3.297, conv: 8.396)
{1198, 1214} -> {1196} (conf: 0.815, supp: 0.098, lift: 2.939, conv: 3.899)
{1198, 1240} -> {1196} (conf: 0.818, supp: 0.107, lift: 2.952, conv: 3.977)
{1196, 1265} -> {1198} (conf: 0.801, supp: 0.085, lift: 2.920, conv: 3.645)
{1198, 1291} -> {1196} (conf: 0.803, supp: 0.125, lift: 2.897, conv: 3.671)
{1196, 1291} -> {1198} (conf: 0.910, supp: 0.125, lift: 3.317, conv: 8.024)
{1198, 1580} -> {1196} (conf: 0.803, supp: 0.080, lift: 2.898, conv: 3.676)
{1198, 260} -> {1196} (conf: 0.871, supp: 0.167, lift: 3.144, conv: 5.625)
{1196, 1198} -> {260} (conf: 0.890, supp: 0.167, lift: 2.701, conv: 6.078)
{1198, 2716} -> {1196} (conf: 0.814, supp: 0.083, lift: 2.937, conv: 3.885)
{1196, 2716} -> {1198} (conf: 0.821, supp: 0.083, lift: 2.994, conv: 4.054)
{1198, 32} -> {1196} (conf: 0.806, supp: 0.085, lift: 2.907, conv: 3.721)
{1196, 457} -> {1198} (conf: 0.842, supp: 0.094, lift: 3.072, conv: 4.606)
{1198, 541} -> {1196} (conf: 0.811, supp: 0.093, lift: 2.924, conv: 3.815)
{1198, 589} -> {1196} (conf: 0.813, supp: 0.111, lift: 2.934, conv: 3.873)
{1200, 1210} -> {1196} (conf: 0.929, supp: 0.094, lift: 3.352, conv: 10.179)
{1196, 1200} -> {1210} (conf: 0.810, supp: 0.094, lift: 3.058, conv: 3.867)
{1196, 1200} -> {1214} (conf: 0.813, supp: 0.094, lift: 4.450, conv: 4.364)
{1200, 1240} -> {1196} (conf: 0.820, supp: 0.086, lift: 2.957, conv: 4.005)
{1200, 2571} -> {1196} (conf: 0.801, supp: 0.088, lift: 2.890, conv: 3.631)
{1200, 260} -> {1196} (conf: 0.903, supp: 0.104, lift: 3.257, conv: 7.423)
{1196, 1200} -> {260} (conf: 0.895, supp: 0.104, lift: 2.718, conv: 6.402)
{1200, 589} -> {1196} (conf: 0.819, supp: 0.087, lift: 2.953, conv: 3.984)
{1210, 1214} -> {1196} (conf: 0.921, supp: 0.099, lift: 3.321, conv: 9.093)
{1210, 1240} -> {1196} (conf: 0.923, supp: 0.110, lift: 3.331, conv: 9.408)
{1196, 1240} -> {1210} (conf: 0.819, supp: 0.110, lift: 3.093, conv: 4.069)
{1210, 1265} -> {1196} (conf: 0.895, supp: 0.085, lift: 3.227, conv: 6.856)
{1196, 1265} -> {1210} (conf: 0.802, supp: 0.085, lift: 3.029, conv: 3.716)
{1210, 1270} -> {1196} (conf: 0.905, supp: 0.124, lift: 3.263, conv: 7.571)
{1196, 1270} -> {1210} (conf: 0.831, supp: 0.124, lift: 3.137, conv: 4.347)
{1210, 1291} -> {1196} (conf: 0.925, supp: 0.118, lift: 3.338, conv: 9.660)
{1196, 1291} -> {1210} (conf: 0.856, supp: 0.118, lift: 3.231, conv: 5.096)
{1210, 1580} -> {1196} (conf: 0.885, supp: 0.089, lift: 3.192, conv: 6.271)
{1196, 1580} -> {1210} (conf: 0.854, supp: 0.089, lift: 3.226, conv: 5.046)
{1210, 2028} -> {1196} (conf: 0.881, supp: 0.100, lift: 3.179, conv: 6.082)
{1210, 2571} -> {1196} (conf: 0.891, supp: 0.141, lift: 3.213, conv: 6.608)
{1210, 260} -> {1196} (conf: 0.838, supp: 0.182, lift: 3.023, conv: 4.455)
{1196, 1210} -> {260} (conf: 0.907, supp: 0.182, lift: 2.753, conv: 7.202)
{1210, 2716} -> {1196} (conf: 0.901, supp: 0.083, lift: 3.250, conv: 7.289)
{1196, 2716} -> {1210} (conf: 0.823, supp: 0.083, lift: 3.109, conv: 4.163)
{1210, 2762} -> {1196} (conf: 0.874, supp: 0.100, lift: 3.155, conv: 5.758)
{1210, 2858} -> {1196} (conf: 0.862, supp: 0.096, lift: 3.111, conv: 5.251)
{1210, 2959} -> {1196} (conf: 0.889, supp: 0.096, lift: 3.208, conv: 6.529)
{1210, 296} -> {1196} (conf: 0.869, supp: 0.121, lift: 3.135, conv: 5.511)
{1210, 318} -> {1196} (conf: 0.864, supp: 0.120, lift: 3.117, conv: 5.316)
{1210, 32} -> {1196} (conf: 0.840, supp: 0.091, lift: 3.030, conv: 4.517)
{1196, 32} -> {1210} (conf: 0.812, supp: 0.091, lift: 3.065, conv: 3.905)
{1210, 356} -> {1196} (conf: 0.855, supp: 0.119, lift: 3.085, conv: 4.990)
{1196, 356} -> {1210} (conf: 0.826, supp: 0.119, lift: 3.120, conv: 4.232)
{1210, 3578} -> {1196} (conf: 0.886, supp: 0.090, lift: 3.198, conv: 6.361)
{1196, 3578} -> {1210} (conf: 0.833, supp: 0.090, lift: 3.147, conv: 4.414)
{1210, 4306} -> {1196} (conf: 0.894, supp: 0.083, lift: 3.225, conv: 6.803)
{1196, 4306} -> {1210} (conf: 0.841, supp: 0.083, lift: 3.176, conv: 4.631)
{1210, 457} -> {1196} (conf: 0.865, supp: 0.092, lift: 3.122, conv: 5.369)
{1196, 457} -> {1210} (conf: 0.825, supp: 0.092, lift: 3.114, conv: 4.196)
{1210, 47} -> {1196} (conf: 0.891, supp: 0.090, lift: 3.216, conv: 6.653)
{1196, 47} -> {1210} (conf: 0.807, supp: 0.090, lift: 3.047, conv: 3.809)
{1210, 480} -> {1196} (conf: 0.874, supp: 0.108, lift: 3.153, conv: 5.731)
{1196, 480} -> {1210} (conf: 0.854, supp: 0.108, lift: 3.225, conv: 5.046)
{1210, 4993} -> {1196} (conf: 0.901, supp: 0.108, lift: 3.250, conv: 7.290)
{1210, 50} -> {1196} (conf: 0.878, supp: 0.100, lift: 3.168, conv: 5.933)
{1210, 527} -> {1196} (conf: 0.864, supp: 0.098, lift: 3.116, conv: 5.301)
{1210, 541} -> {1196} (conf: 0.918, supp: 0.092, lift: 3.314, conv: 8.862)
{1210, 589} -> {1196} (conf: 0.883, supp: 0.120, lift: 3.184, conv: 6.155)
{1196, 589} -> {1210} (conf: 0.832, supp: 0.120, lift: 3.141, conv: 4.376)
{1210, 593} -> {1196} (conf: 0.860, supp: 0.117, lift: 3.104, conv: 5.180)
{1210, 5952} -> {1196} (conf: 0.907, supp: 0.100, lift: 3.272, conv: 7.756)
{1196, 5952} -> {1210} (conf: 0.812, supp: 0.100, lift: 3.067, conv: 3.919)
{1210, 608} -> {1196} (conf: 0.813, supp: 0.084, lift: 2.932, conv: 3.861)
{1210, 7153} -> {1196} (conf: 0.915, supp: 0.094, lift: 3.300, conv: 8.475)
{1196, 7153} -> {1210} (conf: 0.803, supp: 0.094, lift: 3.030, conv: 3.724)
{1210, 858} -> {1196} (conf: 0.829, supp: 0.099, lift: 2.989, conv: 4.215)
{1213, 260} -> {1196} (conf: 0.855, supp: 0.080, lift: 3.086, conv: 4.999)
{1196, 1213} -> {260} (conf: 0.864, supp: 0.080, lift: 2.623, conv: 4.934)
{1214, 1270} -> {1196} (conf: 0.808, supp: 0.081, lift: 2.917, conv: 3.775)
{1214, 260} -> {1196} (conf: 0.881, supp: 0.114, lift: 3.180, conv: 6.089)
{1196, 1214} -> {260} (conf: 0.908, supp: 0.114, lift: 2.757, conv: 7.307)
{1221, 260} -> {1196} (conf: 0.851, supp: 0.086, lift: 3.071, conv: 4.854)
{1196, 1221} -> {260} (conf: 0.880, supp: 0.086, lift: 2.671, conv: 5.581)
{1196, 1221} -> {858} (conf: 0.949, supp: 0.092, lift: 3.574, conv: 14.416)
{1240, 1291} -> {1196} (conf: 0.844, supp: 0.085, lift: 3.047, conv: 4.647)
{1240, 260} -> {1196} (conf: 0.896, supp: 0.120, lift: 3.234, conv: 6.980)
{1196, 1240} -> {260} (conf: 0.898, supp: 0.120, lift: 2.727, conv: 6.577)
{1240, 541} -> {1196} (conf: 0.806, supp: 0.080, lift: 2.907, conv: 3.721)
{1265, 260} -> {1196} (conf: 0.870, supp: 0.093, lift: 3.140, conv: 5.578)
{1196, 1265} -> {260} (conf: 0.882, supp: 0.093, lift: 2.678, conv: 5.693)
{1270, 1291} -> {1196} (conf: 0.816, supp: 0.095, lift: 2.943, conv: 3.924)
{1270, 260} -> {1196} (conf: 0.884, supp: 0.133, lift: 3.190, conv: 6.234)
{1196, 1270} -> {260} (conf: 0.892, supp: 0.133, lift: 2.709, conv: 6.216)
{1291, 2571} -> {1196} (conf: 0.807, supp: 0.102, lift: 2.911, conv: 3.744)
{1291, 260} -> {1196} (conf: 0.911, supp: 0.125, lift: 3.287, conv: 8.116)
{1196, 1291} -> {260} (conf: 0.909, supp: 0.125, lift: 2.760, conv: 7.368)
{1291, 480} -> {1196} (conf: 0.826, supp: 0.081, lift: 2.980, conv: 4.156)
{1291, 4993} -> {1196} (conf: 0.817, supp: 0.082, lift: 2.946, conv: 3.939)
{1291, 589} -> {1196} (conf: 0.835, supp: 0.090, lift: 3.011, conv: 4.370)
{150, 260} -> {1196} (conf: 0.806, supp: 0.082, lift: 2.907, conv: 3.723)
{1196, 150} -> {260} (conf: 0.898, supp: 0.082, lift: 2.725, conv: 6.548)
{1527, 260} -> {1196} (conf: 0.881, supp: 0.082, lift: 3.179, conv: 6.079)
{1196, 1527} -> {260} (conf: 0.904, supp: 0.082, lift: 2.745, conv: 7.006)
{1196, 1580} -> {2571} (conf: 0.813, supp: 0.084, lift: 2.555, conv: 3.644)
{1580, 260} -> {1196} (conf: 0.878, supp: 0.094, lift: 3.166, conv: 5.907)
{1196, 1580} -> {260} (conf: 0.904, supp: 0.094, lift: 2.744, conv: 6.974)
{1704, 260} -> {1196} (conf: 0.866, supp: 0.080, lift: 3.125, conv: 5.404)
{1196, 1704} -> {260} (conf: 0.870, supp: 0.080, lift: 2.640, conv: 5.139)
{2028, 260} -> {1196} (conf: 0.865, supp: 0.110, lift: 3.121, conv: 5.362)
{1196, 2028} -> {260} (conf: 0.868, supp: 0.110, lift: 2.635, conv: 5.074)
{2571, 260} -> {1196} (conf: 0.871, supp: 0.160, lift: 3.142, conv: 5.601)
{1196, 2571} -> {260} (conf: 0.883, supp: 0.160, lift: 2.680, conv: 5.712)
{1196, 2762} -> {2571} (conf: 0.825, supp: 0.105, lift: 2.594, conv: 3.906)
{1196, 2959} -> {2571} (conf: 0.856, supp: 0.107, lift: 2.690, conv: 4.724)
{1196, 3578} -> {2571} (conf: 0.861, supp: 0.093, lift: 2.708, conv: 4.922)
{1196, 4226} -> {2571} (conf: 0.852, supp: 0.087, lift: 2.679, conv: 4.618)
{1196, 4306} -> {2571} (conf: 0.849, supp: 0.084, lift: 2.670, conv: 4.530)
{1196, 4993} -> {2571} (conf: 0.844, supp: 0.114, lift: 2.652, conv: 4.362)
{1196, 5952} -> {2571} (conf: 0.854, supp: 0.105, lift: 2.684, conv: 4.666)
{1196, 7153} -> {2571} (conf: 0.854, supp: 0.100, lift: 2.685, conv: 4.682)
{260, 2716} -> {1196} (conf: 0.892, supp: 0.090, lift: 3.218, conv: 6.692)
{1196, 2716} -> {260} (conf: 0.884, supp: 0.090, lift: 2.684, conv: 5.789)
{260, 2762} -> {1196} (conf: 0.858, supp: 0.110, lift: 3.097, conv: 5.101)
{1196, 2762} -> {260} (conf: 0.866, supp: 0.110, lift: 2.630, conv: 5.008)
{260, 2858} -> {1196} (conf: 0.839, supp: 0.110, lift: 3.026, conv: 4.482)
{1196, 2858} -> {260} (conf: 0.846, supp: 0.110, lift: 2.568, conv: 4.346)
{260, 2959} -> {1196} (conf: 0.865, supp: 0.109, lift: 3.122, conv: 5.370)
{1196, 2959} -> {260} (conf: 0.872, supp: 0.109, lift: 2.646, conv: 5.225)
{260, 296} -> {1196} (conf: 0.800, supp: 0.139, lift: 2.887, conv: 3.616)
{1196, 296} -> {260} (conf: 0.870, supp: 0.139, lift: 2.643, conv: 5.173)
{1196, 318} -> {260} (conf: 0.866, supp: 0.138, lift: 2.630, conv: 5.009)
{1196, 32} -> {260} (conf: 0.893, supp: 0.100, lift: 2.712, conv: 6.276)
{260, 356} -> {1196} (conf: 0.811, supp: 0.126, lift: 2.927, conv: 3.832)
{1196, 356} -> {260} (conf: 0.880, supp: 0.126, lift: 2.671, conv: 5.575)
{260, 3578} -> {1196} (conf: 0.881, supp: 0.095, lift: 3.177, conv: 6.056)
{1196, 3578} -> {260} (conf: 0.885, supp: 0.095, lift: 2.688, conv: 5.842)
{260, 4226} -> {1196} (conf: 0.867, supp: 0.089, lift: 3.129, conv: 5.451)
{1196, 4226} -> {260} (conf: 0.874, supp: 0.089, lift: 2.654, conv: 5.331)
{260, 4306} -> {1196} (conf: 0.883, supp: 0.088, lift: 3.184, conv: 6.152)
{1196, 4306} -> {260} (conf: 0.894, supp: 0.088, lift: 2.714, conv: 6.329)
{260, 457} -> {1196} (conf: 0.810, supp: 0.100, lift: 2.922, conv: 3.805)
{1196, 457} -> {260} (conf: 0.895, supp: 0.100, lift: 2.718, conv: 6.401)
{260, 47} -> {1196} (conf: 0.844, supp: 0.099, lift: 3.044, conv: 4.629)
{1196, 47} -> {260} (conf: 0.884, supp: 0.099, lift: 2.684, conv: 5.790)
{260, 480} -> {1196} (conf: 0.834, supp: 0.114, lift: 3.009, conv: 4.356)
{1196, 480} -> {260} (conf: 0.905, supp: 0.114, lift: 2.748, conv: 7.075)
{260, 4993} -> {1196} (conf: 0.889, supp: 0.121, lift: 3.209, conv: 6.541)
{1196, 4993} -> {260} (conf: 0.891, supp: 0.121, lift: 2.704, conv: 6.129)
{260, 50} -> {1196} (conf: 0.808, supp: 0.116, lift: 2.917, conv: 3.773)
{1196, 50} -> {260} (conf: 0.869, supp: 0.116, lift: 2.639, conv: 5.125)
{1196, 527} -> {260} (conf: 0.860, supp: 0.112, lift: 2.611, conv: 4.794)
{260, 541} -> {1196} (conf: 0.866, supp: 0.108, lift: 3.125, conv: 5.399)
{1196, 541} -> {260} (conf: 0.893, supp: 0.108, lift: 2.711, conv: 6.261)
{260, 589} -> {1196} (conf: 0.850, supp: 0.130, lift: 3.067, conv: 4.821)
{1196, 589} -> {260} (conf: 0.899, supp: 0.130, lift: 2.731, conv: 6.666)
{1196, 593} -> {260} (conf: 0.864, supp: 0.135, lift: 2.624, conv: 4.945)
{260, 5952} -> {1196} (conf: 0.897, supp: 0.110, lift: 3.237, conv: 7.023)
{1196, 5952} -> {260} (conf: 0.896, supp: 0.110, lift: 2.719, conv: 6.430)
{1196, 608} -> {260} (conf: 0.860, supp: 0.098, lift: 2.611, conv: 4.788)
{260, 7153} -> {1196} (conf: 0.902, supp: 0.105, lift: 3.254, conv: 7.377)
{1196, 7153} -> {260} (conf: 0.896, supp: 0.105, lift: 2.722, conv: 6.475)
{1196, 858} -> {260} (conf: 0.875, supp: 0.118, lift: 2.656, conv: 5.350)
{1196, 47} -> {296} (conf: 0.827, supp: 0.092, lift: 2.070, conv: 3.469)
{1196, 608} -> {296} (conf: 0.809, supp: 0.092, lift: 2.025, conv: 3.139)
{1196, 5952} -> {4993} (conf: 0.935, supp: 0.115, lift: 4.053, conv: 11.921)
{1196, 4993} -> {5952} (conf: 0.846, supp: 0.115, lift: 4.059, conv: 5.141)
{1196, 7153} -> {4993} (conf: 0.930, supp: 0.108, lift: 4.027, conv: 10.911)
{1196, 7153} -> {5952} (conf: 0.908, supp: 0.106, lift: 4.357, conv: 8.622)
{1196, 5952} -> {7153} (conf: 0.864, supp: 0.106, lift: 4.406, conv: 5.908)
{1197, 1210} -> {1198} (conf: 0.805, supp: 0.087, lift: 2.935, conv: 3.722)
