min support - 0.1 
min confidence - 0.8 
max length - 6.0
{1089} -> {296} (conf: 0.857, supp: 0.145, lift: 2.146, conv: 4.203)
{1196} -> {260} (conf: 0.835, supp: 0.231, lift: 2.536, conv: 4.068)
{1291} -> {1198} (conf: 0.846, supp: 0.156, lift: 3.087, conv: 4.727)
{1210} -> {260} (conf: 0.822, supp: 0.218, lift: 2.496, conv: 3.773)
{1221} -> {858} (conf: 0.913, supp: 0.157, lift: 3.439, conv: 8.466)
{5952} -> {4993} (conf: 0.875, supp: 0.182, lift: 3.793, conv: 6.170)
{7153} -> {4993} (conf: 0.877, supp: 0.172, lift: 3.800, conv: 6.260)
{7153} -> {5952} (conf: 0.854, supp: 0.167, lift: 4.095, conv: 5.406)
{5952} -> {7153} (conf: 0.803, supp: 0.167, lift: 4.095, conv: 4.082)
{1136, 1196} -> {260} (conf: 0.897, supp: 0.115, lift: 2.723, conv: 6.510)
{1136, 1198} -> {260} (conf: 0.801, supp: 0.103, lift: 2.433, conv: 3.375)
{1196, 1197} -> {1198} (conf: 0.813, supp: 0.102, lift: 2.963, conv: 3.873)
{1197, 260} -> {1196} (conf: 0.871, supp: 0.110, lift: 3.143, conv: 5.611)
{1196, 1197} -> {260} (conf: 0.881, supp: 0.110, lift: 2.675, conv: 5.634)
{1198, 1210} -> {1196} (conf: 0.914, supp: 0.146, lift: 3.297, conv: 8.396)
{1198, 1240} -> {1196} (conf: 0.818, supp: 0.107, lift: 2.952, conv: 3.977)
{1198, 1291} -> {1196} (conf: 0.803, supp: 0.125, lift: 2.897, conv: 3.671)
{1196, 1291} -> {1198} (conf: 0.910, supp: 0.125, lift: 3.317, conv: 8.024)
{1198, 260} -> {1196} (conf: 0.871, supp: 0.167, lift: 3.144, conv: 5.625)
{1196, 1198} -> {260} (conf: 0.890, supp: 0.167, lift: 2.701, conv: 6.078)
{1198, 589} -> {1196} (conf: 0.813, supp: 0.111, lift: 2.934, conv: 3.873)
{1200, 260} -> {1196} (conf: 0.903, supp: 0.104, lift: 3.257, conv: 7.423)
{1196, 1200} -> {260} (conf: 0.895, supp: 0.104, lift: 2.718, conv: 6.402)
{1210, 1240} -> {1196} (conf: 0.923, supp: 0.110, lift: 3.331, conv: 9.408)
{1196, 1240} -> {1210} (conf: 0.819, supp: 0.110, lift: 3.093, conv: 4.069)
{1210, 1270} -> {1196} (conf: 0.905, supp: 0.124, lift: 3.263, conv: 7.571)
{1196, 1270} -> {1210} (conf: 0.831, supp: 0.124, lift: 3.137, conv: 4.347)
{1210, 1291} -> {1196} (conf: 0.925, supp: 0.118, lift: 3.338, conv: 9.660)
{1196, 1291} -> {1210} (conf: 0.856, supp: 0.118, lift: 3.231, conv: 5.096)
{1210, 2028} -> {1196} (conf: 0.881, supp: 0.100, lift: 3.179, conv: 6.082)
{1210, 2571} -> {1196} (conf: 0.891, supp: 0.141, lift: 3.213, conv: 6.608)
{1210, 260} -> {1196} (conf: 0.838, supp: 0.182, lift: 3.023, conv: 4.455)
{1196, 1210} -> {260} (conf: 0.907, supp: 0.182, lift: 2.753, conv: 7.202)
{1210, 296} -> {1196} (conf: 0.869, supp: 0.121, lift: 3.135, conv: 5.511)
{1210, 318} -> {1196} (conf: 0.864, supp: 0.120, lift: 3.117, conv: 5.316)
{1210, 356} -> {1196} (conf: 0.855, supp: 0.119, lift: 3.085, conv: 4.990)
{1196, 356} -> {1210} (conf: 0.826, supp: 0.119, lift: 3.120, conv: 4.232)
{1210, 480} -> {1196} (conf: 0.874, supp: 0.108, lift: 3.153, conv: 5.731)
{1196, 480} -> {1210} (conf: 0.854, supp: 0.108, lift: 3.225, conv: 5.046)
{1210, 4993} -> {1196} (conf: 0.901, supp: 0.108, lift: 3.250, conv: 7.290)
{1210, 589} -> {1196} (conf: 0.883, supp: 0.120, lift: 3.184, conv: 6.155)
{1196, 589} -> {1210} (conf: 0.832, supp: 0.120, lift: 3.141, conv: 4.376)
{1210, 593} -> {1196} (conf: 0.860, supp: 0.117, lift: 3.104, conv: 5.180)
{1214, 260} -> {1196} (conf: 0.881, supp: 0.114, lift: 3.180, conv: 6.089)
{1196, 1214} -> {260} (conf: 0.908, supp: 0.114, lift: 2.757, conv: 7.307)
{1240, 260} -> {1196} (conf: 0.896, supp: 0.120, lift: 3.234, conv: 6.980)
{1196, 1240} -> {260} (conf: 0.898, supp: 0.120, lift: 2.727, conv: 6.577)
{1270, 260} -> {1196} (conf: 0.884, supp: 0.133, lift: 3.190, conv: 6.234)
{1196, 1270} -> {260} (conf: 0.892, supp: 0.133, lift: 2.709, conv: 6.216)
{1291, 2571} -> {1196} (conf: 0.807, supp: 0.102, lift: 2.911, conv: 3.744)
{1291, 260} -> {1196} (conf: 0.911, supp: 0.125, lift: 3.287, conv: 8.116)
{1196, 1291} -> {260} (conf: 0.909, supp: 0.125, lift: 2.760, conv: 7.368)
{2028, 260} -> {1196} (conf: 0.865, supp: 0.110, lift: 3.121, conv: 5.362)
{1196, 2028} -> {260} (conf: 0.868, supp: 0.110, lift: 2.635, conv: 5.074)
{2571, 260} -> {1196} (conf: 0.871, supp: 0.160, lift: 3.142, conv: 5.601)
{1196, 2571} -> {260} (conf: 0.883, supp: 0.160, lift: 2.680, conv: 5.712)
{1196, 2762} -> {2571} (conf: 0.825, supp: 0.105, lift: 2.594, conv: 3.906)
{1196, 2959} -> {2571} (conf: 0.856, supp: 0.107, lift: 2.690, conv: 4.724)
{1196, 4993} -> {2571} (conf: 0.844, supp: 0.114, lift: 2.652, conv: 4.362)
{1196, 5952} -> {2571} (conf: 0.854, supp: 0.105, lift: 2.684, conv: 4.666)
{260, 2762} -> {1196} (conf: 0.858, supp: 0.110, lift: 3.097, conv: 5.101)
{1196, 2762} -> {260} (conf: 0.866, supp: 0.110, lift: 2.630, conv: 5.008)
{260, 2858} -> {1196} (conf: 0.839, supp: 0.110, lift: 3.026, conv: 4.482)
{1196, 2858} -> {260} (conf: 0.846, supp: 0.110, lift: 2.568, conv: 4.346)
{260, 2959} -> {1196} (conf: 0.865, supp: 0.109, lift: 3.122, conv: 5.370)
{1196, 2959} -> {260} (conf: 0.872, supp: 0.109, lift: 2.646, conv: 5.225)
{260, 296} -> {1196} (conf: 0.800, supp: 0.139, lift: 2.887, conv: 3.616)
{1196, 296} -> {260} (conf: 0.870, supp: 0.139, lift: 2.643, conv: 5.173)
{1196, 318} -> {260} (conf: 0.866, supp: 0.138, lift: 2.630, conv: 5.009)
{1196, 32} -> {260} (conf: 0.893, supp: 0.100, lift: 2.712, conv: 6.276)
{260, 356} -> {1196} (conf: 0.811, supp: 0.126, lift: 2.927, conv: 3.832)
{1196, 356} -> {260} (conf: 0.880, supp: 0.126, lift: 2.671, conv: 5.575)
{260, 457} -> {1196} (conf: 0.810, supp: 0.100, lift: 2.922, conv: 3.805)
{1196, 457} -> {260} (conf: 0.895, supp: 0.100, lift: 2.718, conv: 6.401)
{260, 480} -> {1196} (conf: 0.834, supp: 0.114, lift: 3.009, conv: 4.356)
{1196, 480} -> {260} (conf: 0.905, supp: 0.114, lift: 2.748, conv: 7.075)
{260, 4993} -> {1196} (conf: 0.889, supp: 0.121, lift: 3.209, conv: 6.541)
{1196, 4993} -> {260} (conf: 0.891, supp: 0.121, lift: 2.704, conv: 6.129)
{260, 50} -> {1196} (conf: 0.808, supp: 0.116, lift: 2.917, conv: 3.773)
{1196, 50} -> {260} (conf: 0.869, supp: 0.116, lift: 2.639, conv: 5.125)
{1196, 527} -> {260} (conf: 0.860, supp: 0.112, lift: 2.611, conv: 4.794)
{260, 541} -> {1196} (conf: 0.866, supp: 0.108, lift: 3.125, conv: 5.399)
{1196, 541} -> {260} (conf: 0.893, supp: 0.108, lift: 2.711, conv: 6.261)
{260, 589} -> {1196} (conf: 0.850, supp: 0.130, lift: 3.067, conv: 4.821)
{1196, 589} -> {260} (conf: 0.899, supp: 0.130, lift: 2.731, conv: 6.666)
{1196, 593} -> {260} (conf: 0.864, supp: 0.135, lift: 2.624, conv: 4.945)
{260, 5952} -> {1196} (conf: 0.897, supp: 0.110, lift: 3.237, conv: 7.023)
{1196, 5952} -> {260} (conf: 0.896, supp: 0.110, lift: 2.719, conv: 6.430)
{260, 7153} -> {1196} (conf: 0.902, supp: 0.105, lift: 3.254, conv: 7.377)
{1196, 7153} -> {260} (conf: 0.896, supp: 0.105, lift: 2.722, conv: 6.475)
{1196, 858} -> {260} (conf: 0.875, supp: 0.118, lift: 2.656, conv: 5.350)
{1196, 5952} -> {4993} (conf: 0.935, supp: 0.115, lift: 4.053, conv: 11.921)
{1196, 4993} -> {5952} (conf: 0.846, supp: 0.115, lift: 4.059, conv: 5.141)
{1196, 7153} -> {4993} (conf: 0.930, supp: 0.108, lift: 4.027, conv: 10.911)
{1196, 7153} -> {5952} (conf: 0.908, supp: 0.106, lift: 4.357, conv: 8.622)
{1196, 5952} -> {7153} (conf: 0.864, supp: 0.106, lift: 4.406, conv: 5.908)
{1197, 260} -> {1198} (conf: 0.804, supp: 0.102, lift: 2.933, conv: 3.710)
{1210, 1291} -> {1198} (conf: 0.901, supp: 0.115, lift: 3.285, conv: 7.324)
{1198, 1210} -> {260} (conf: 0.903, supp: 0.144, lift: 2.742, conv: 6.916)
{1198, 1240} -> {260} (conf: 0.816, supp: 0.107, lift: 2.477, conv: 3.644)
{1270, 1291} -> {1198} (conf: 0.899, supp: 0.105, lift: 3.277, conv: 7.161)
{1291, 2571} -> {1198} (conf: 0.878, supp: 0.111, lift: 3.201, conv: 5.936)
{1291, 260} -> {1198} (conf: 0.902, supp: 0.124, lift: 3.290, conv: 7.417)
{1291, 318} -> {1198} (conf: 0.887, supp: 0.101, lift: 3.233, conv: 6.396)
{1198, 2959} -> {2571} (conf: 0.835, supp: 0.101, lift: 2.626, conv: 4.144)
{1198, 4993} -> {2571} (conf: 0.832, supp: 0.106, lift: 2.614, conv: 4.050)
{1198, 480} -> {260} (conf: 0.809, supp: 0.101, lift: 2.456, conv: 3.510)
{1198, 589} -> {260} (conf: 0.815, supp: 0.111, lift: 2.475, conv: 3.626)
{1198, 5952} -> {4993} (conf: 0.926, supp: 0.107, lift: 4.011, conv: 10.349)
{1198, 4993} -> {5952} (conf: 0.845, supp: 0.107, lift: 4.052, conv: 5.092)
{1198, 7153} -> {4993} (conf: 0.925, supp: 0.101, lift: 4.009, conv: 10.287)
{1240, 260} -> {1210} (conf: 0.803, supp: 0.108, lift: 3.031, conv: 3.730)
{1210, 1240} -> {260} (conf: 0.906, supp: 0.108, lift: 2.752, conv: 7.155)
{1270, 260} -> {1210} (conf: 0.812, supp: 0.122, lift: 3.067, conv: 3.919)
{1210, 1270} -> {260} (conf: 0.892, supp: 0.122, lift: 2.710, conv: 6.238)
{1291, 260} -> {1210} (conf: 0.846, supp: 0.116, lift: 3.193, conv: 4.762)
{1210, 1291} -> {260} (conf: 0.912, supp: 0.116, lift: 2.770, conv: 7.645)
{1210, 2571} -> {260} (conf: 0.880, supp: 0.140, lift: 2.670, conv: 5.566)
{1210, 4993} -> {2571} (conf: 0.847, supp: 0.102, lift: 2.661, conv: 4.446)
{1210, 296} -> {260} (conf: 0.878, supp: 0.122, lift: 2.667, conv: 5.513)
{1210, 318} -> {260} (conf: 0.870, supp: 0.121, lift: 2.642, conv: 5.169)
{1210, 356} -> {260} (conf: 0.864, supp: 0.120, lift: 2.622, conv: 4.920)
{260, 480} -> {1210} (conf: 0.800, supp: 0.109, lift: 3.020, conv: 3.676)
{1210, 480} -> {260} (conf: 0.888, supp: 0.109, lift: 2.696, conv: 5.995)
{1210, 4993} -> {260} (conf: 0.890, supp: 0.107, lift: 2.702, conv: 6.101)
{1210, 589} -> {260} (conf: 0.885, supp: 0.121, lift: 2.688, conv: 5.853)
{1210, 593} -> {260} (conf: 0.868, supp: 0.118, lift: 2.634, conv: 5.067)
{1210, 858} -> {260} (conf: 0.893, supp: 0.106, lift: 2.712, conv: 6.290)
{1210, 5952} -> {4993} (conf: 0.932, supp: 0.102, lift: 4.038, conv: 11.321)
{1210, 4993} -> {5952} (conf: 0.853, supp: 0.102, lift: 4.091, conv: 5.370)
{1221, 296} -> {858} (conf: 0.953, supp: 0.109, lift: 3.589, conv: 15.678)
{1221, 318} -> {858} (conf: 0.950, supp: 0.105, lift: 3.579, conv: 14.818)
{1221, 593} -> {858} (conf: 0.945, supp: 0.103, lift: 3.560, conv: 13.465)
{1240, 2571} -> {589} (conf: 0.809, supp: 0.108, lift: 2.851, conv: 3.753)
{150, 480} -> {356} (conf: 0.803, supp: 0.105, lift: 2.149, conv: 3.183)
{260, 2762} -> {2571} (conf: 0.818, supp: 0.105, lift: 2.570, conv: 3.741)
{260, 2959} -> {2571} (conf: 0.852, supp: 0.108, lift: 2.679, conv: 4.622)
{260, 4993} -> {2571} (conf: 0.840, supp: 0.114, lift: 2.639, conv: 4.249)
{260, 5952} -> {2571} (conf: 0.849, supp: 0.104, lift: 2.668, conv: 4.509)
{2762, 2959} -> {2571} (conf: 0.816, supp: 0.106, lift: 2.565, conv: 3.709)
{2762, 4993} -> {2571} (conf: 0.849, supp: 0.103, lift: 2.669, conv: 4.522)
{2959, 356} -> {2571} (conf: 0.807, supp: 0.110, lift: 2.538, conv: 3.539)
{2959, 4226} -> {2571} (conf: 0.800, supp: 0.109, lift: 2.515, conv: 3.411)
{2959, 47} -> {2571} (conf: 0.820, supp: 0.106, lift: 2.577, conv: 3.785)
{2959, 4993} -> {2571} (conf: 0.847, supp: 0.116, lift: 2.661, conv: 4.448)
{2959, 5952} -> {2571} (conf: 0.856, supp: 0.106, lift: 2.689, conv: 4.720)
{2959, 7153} -> {2571} (conf: 0.858, supp: 0.104, lift: 2.696, conv: 4.791)
{2571, 47} -> {296} (conf: 0.809, supp: 0.111, lift: 2.024, conv: 3.136)
{296, 4993} -> {2571} (conf: 0.835, supp: 0.114, lift: 2.626, conv: 4.144)
{296, 5952} -> {2571} (conf: 0.844, supp: 0.104, lift: 2.653, conv: 4.372)
{296, 7153} -> {2571} (conf: 0.849, supp: 0.100, lift: 2.669, conv: 4.516)
{318, 4993} -> {2571} (conf: 0.818, supp: 0.114, lift: 2.570, conv: 3.740)
{318, 5952} -> {2571} (conf: 0.823, supp: 0.105, lift: 2.586, conv: 3.850)
{318, 7153} -> {2571} (conf: 0.825, supp: 0.102, lift: 2.592, conv: 3.886)
{356, 4993} -> {2571} (conf: 0.826, supp: 0.107, lift: 2.596, conv: 3.920)
{4993, 593} -> {2571} (conf: 0.828, supp: 0.104, lift: 2.603, conv: 3.967)
{2571, 5952} -> {4993} (conf: 0.928, supp: 0.141, lift: 4.021, conv: 10.698)
{2571, 4993} -> {5952} (conf: 0.838, supp: 0.141, lift: 4.019, conv: 4.880)
{2571, 7153} -> {4993} (conf: 0.921, supp: 0.135, lift: 3.989, conv: 9.710)
{2571, 7153} -> {5952} (conf: 0.895, supp: 0.131, lift: 4.292, conv: 7.505)
{2571, 5952} -> {7153} (conf: 0.860, supp: 0.131, lift: 4.384, conv: 5.726)
{260, 5952} -> {4993} (conf: 0.932, supp: 0.114, lift: 4.039, conv: 11.353)
{260, 4993} -> {5952} (conf: 0.841, supp: 0.114, lift: 4.034, conv: 4.972)
{260, 7153} -> {4993} (conf: 0.933, supp: 0.108, lift: 4.041, conv: 11.426)
{260, 7153} -> {5952} (conf: 0.909, supp: 0.105, lift: 4.361, conv: 8.704)
{260, 5952} -> {7153} (conf: 0.861, supp: 0.105, lift: 4.389, conv: 5.772)
{2762, 5952} -> {4993} (conf: 0.930, supp: 0.103, lift: 4.030, conv: 11.008)
{2762, 4993} -> {5952} (conf: 0.847, supp: 0.103, lift: 4.064, conv: 5.176)
{2858, 4226} -> {296} (conf: 0.810, supp: 0.101, lift: 2.028, conv: 3.159)
{2858, 47} -> {296} (conf: 0.846, supp: 0.102, lift: 2.119, conv: 3.905)
{2858, 50} -> {296} (conf: 0.810, supp: 0.116, lift: 2.029, conv: 3.166)
{2858, 608} -> {296} (conf: 0.814, supp: 0.104, lift: 2.039, conv: 3.237)
{2959, 47} -> {296} (conf: 0.837, supp: 0.108, lift: 2.097, conv: 3.695)
{2959, 50} -> {296} (conf: 0.819, supp: 0.110, lift: 2.049, conv: 3.311)
{2959, 593} -> {296} (conf: 0.820, supp: 0.119, lift: 2.054, conv: 3.342)
{2959, 5952} -> {4993} (conf: 0.925, supp: 0.115, lift: 4.007, conv: 10.244)
{2959, 4993} -> {5952} (conf: 0.834, supp: 0.115, lift: 4.002, conv: 4.775)
{2959, 7153} -> {4993} (conf: 0.918, supp: 0.111, lift: 3.977, conv: 9.384)
{2959, 4993} -> {7153} (conf: 0.807, supp: 0.111, lift: 4.115, conv: 4.163)
{2959, 7153} -> {5952} (conf: 0.888, supp: 0.107, lift: 4.261, conv: 7.074)
{2959, 5952} -> {7153} (conf: 0.865, supp: 0.107, lift: 4.413, conv: 5.973)
{318, 32} -> {296} (conf: 0.810, supp: 0.116, lift: 2.029, conv: 3.165)
{318, 47} -> {296} (conf: 0.805, supp: 0.141, lift: 2.016, conv: 3.087)
{318, 608} -> {296} (conf: 0.808, supp: 0.124, lift: 2.022, conv: 3.123)
{32, 47} -> {296} (conf: 0.847, supp: 0.109, lift: 2.120, conv: 3.916)
{32, 50} -> {296} (conf: 0.839, supp: 0.111, lift: 2.100, conv: 3.725)
{32, 593} -> {296} (conf: 0.824, supp: 0.119, lift: 2.063, conv: 3.415)
{47, 50} -> {296} (conf: 0.838, supp: 0.131, lift: 2.099, conv: 3.717)
{47, 527} -> {296} (conf: 0.810, supp: 0.104, lift: 2.029, conv: 3.167)
{47, 589} -> {296} (conf: 0.804, supp: 0.106, lift: 2.013, conv: 3.064)
{47, 593} -> {296} (conf: 0.800, supp: 0.146, lift: 2.004, conv: 3.008)
{296, 5952} -> {4993} (conf: 0.915, supp: 0.113, lift: 3.966, conv: 9.098)
{296, 4993} -> {5952} (conf: 0.825, supp: 0.113, lift: 3.959, conv: 4.530)
{296, 7153} -> {4993} (conf: 0.911, supp: 0.108, lift: 3.948, conv: 8.657)
{50, 589} -> {296} (conf: 0.802, supp: 0.109, lift: 2.007, conv: 3.028)
{50, 608} -> {296} (conf: 0.829, supp: 0.121, lift: 2.076, conv: 3.515)
{593, 608} -> {296} (conf: 0.808, supp: 0.129, lift: 2.022, conv: 3.122)
{296, 7153} -> {5952} (conf: 0.887, supp: 0.105, lift: 4.255, conv: 6.995)
{296, 5952} -> {7153} (conf: 0.850, supp: 0.105, lift: 4.336, conv: 5.372)
{356, 50} -> {318} (conf: 0.803, supp: 0.125, lift: 1.909, conv: 2.941)
{318, 5952} -> {4993} (conf: 0.915, supp: 0.117, lift: 3.963, conv: 9.010)
{318, 4993} -> {5952} (conf: 0.833, supp: 0.117, lift: 3.997, conv: 4.745)
{318, 7153} -> {4993} (conf: 0.908, supp: 0.112, lift: 3.934, conv: 8.358)
{318, 4993} -> {7153} (conf: 0.803, supp: 0.112, lift: 4.093, conv: 4.071)
{50, 527} -> {318} (conf: 0.803, supp: 0.128, lift: 1.909, conv: 2.944)
{318, 7153} -> {5952} (conf: 0.883, supp: 0.109, lift: 4.237, conv: 6.769)
{318, 5952} -> {7153} (conf: 0.857, supp: 0.109, lift: 4.369, conv: 5.615)
{356, 5952} -> {4993} (conf: 0.918, supp: 0.109, lift: 3.977, conv: 9.380)
{356, 4993} -> {5952} (conf: 0.849, supp: 0.109, lift: 4.072, conv: 5.234)
{356, 7153} -> {4993} (conf: 0.915, supp: 0.104, lift: 3.965, conv: 9.060)
{356, 4993} -> {7153} (conf: 0.804, supp: 0.104, lift: 4.099, conv: 4.099)
{356, 7153} -> {5952} (conf: 0.902, supp: 0.102, lift: 4.327, conv: 8.069)
{356, 5952} -> {7153} (conf: 0.857, supp: 0.102, lift: 4.370, conv: 5.618)
{4306, 5952} -> {4993} (conf: 0.930, supp: 0.102, lift: 4.028, conv: 10.923)
{4306, 4993} -> {5952} (conf: 0.849, supp: 0.102, lift: 4.075, conv: 5.253)
{457, 47} -> {593} (conf: 0.818, supp: 0.100, lift: 2.096, conv: 3.354)
{47, 527} -> {593} (conf: 0.806, supp: 0.104, lift: 2.065, conv: 3.148)
{593, 5952} -> {4993} (conf: 0.915, supp: 0.104, lift: 3.964, conv: 9.042)
{4993, 593} -> {5952} (conf: 0.829, supp: 0.104, lift: 3.979, conv: 4.639)
{5952, 7153} -> {4993} (conf: 0.944, supp: 0.158, lift: 4.089, conv: 13.692)
{4993, 7153} -> {5952} (conf: 0.918, supp: 0.158, lift: 4.407, conv: 9.710)
{4993, 5952} -> {7153} (conf: 0.866, supp: 0.158, lift: 4.416, conv: 5.993)
{7153} -> {4993, 5952} (conf: 0.806, supp: 0.158, lift: 4.416, conv: 4.206)
{110, 1210, 260} -> {1196} (conf: 0.920, supp: 0.101, lift: 3.321, conv: 9.075)
{110, 1196, 260} -> {1210} (conf: 0.860, supp: 0.101, lift: 3.246, conv: 5.238)
{110, 1196, 1210} -> {260} (conf: 0.926, supp: 0.101, lift: 2.812, conv: 9.104)
{110, 296, 593} -> {318} (conf: 0.802, supp: 0.107, lift: 1.906, conv: 2.921)
{1198, 1210, 1291} -> {1196} (conf: 0.944, supp: 0.108, lift: 3.406, conv: 12.892)
{1196, 1210, 1291} -> {1198} (conf: 0.919, supp: 0.108, lift: 3.352, conv: 8.980)
{1196, 1198, 1291} -> {1210} (conf: 0.865, supp: 0.108, lift: 3.265, conv: 5.437)
{1210, 1291} -> {1196, 1198} (conf: 0.850, supp: 0.108, lift: 4.519, conv: 5.426)
{1198, 1210, 2571} -> {1196} (conf: 0.938, supp: 0.106, lift: 3.383, conv: 11.593)
{1196, 1198, 2571} -> {1210} (conf: 0.812, supp: 0.106, lift: 3.064, conv: 3.900)
{1198, 1210, 260} -> {1196} (conf: 0.943, supp: 0.136, lift: 3.403, conv: 12.725)
{1196, 1198, 260} -> {1210} (conf: 0.811, supp: 0.136, lift: 3.063, conv: 3.898)
{1196, 1198, 1210} -> {260} (conf: 0.932, supp: 0.136, lift: 2.830, conv: 9.859)
{1198, 1210} -> {1196, 260} (conf: 0.852, supp: 0.136, lift: 3.680, conv: 5.184)
{1198, 1270, 260} -> {1196} (conf: 0.915, supp: 0.107, lift: 3.302, conv: 8.517)
{1196, 1270, 260} -> {1198} (conf: 0.804, supp: 0.107, lift: 2.933, conv: 3.712)
{1196, 1198, 1270} -> {260} (conf: 0.915, supp: 0.107, lift: 2.779, conv: 7.918)
{1198, 1291, 260} -> {1196} (conf: 0.929, supp: 0.115, lift: 3.352, conv: 10.174)
{1196, 1291, 260} -> {1198} (conf: 0.920, supp: 0.115, lift: 3.355, conv: 9.070)
{1196, 1198, 1291} -> {260} (conf: 0.919, supp: 0.115, lift: 2.791, conv: 8.320)
{1291, 260} -> {1196, 1198} (conf: 0.838, supp: 0.115, lift: 4.453, conv: 5.013)
{1196, 1291} -> {1198, 260} (conf: 0.836, supp: 0.115, lift: 4.353, conv: 4.933)
{1198, 2571, 260} -> {1196} (conf: 0.913, supp: 0.119, lift: 3.295, conv: 8.346)
{1196, 1198, 2571} -> {260} (conf: 0.911, supp: 0.119, lift: 2.766, conv: 7.532)
{1198, 260, 296} -> {1196} (conf: 0.898, supp: 0.108, lift: 3.239, conv: 7.067)
{1196, 1198, 296} -> {260} (conf: 0.907, supp: 0.108, lift: 2.754, conv: 7.220)
{1198, 260, 318} -> {1196} (conf: 0.888, supp: 0.109, lift: 3.206, conv: 6.481)
{1196, 1198, 318} -> {260} (conf: 0.901, supp: 0.109, lift: 2.736, conv: 6.776)
{1198, 260, 589} -> {1196} (conf: 0.920, supp: 0.103, lift: 3.321, conv: 9.081)
{1196, 1198, 589} -> {260} (conf: 0.922, supp: 0.103, lift: 2.800, conv: 8.633)
{1198, 260, 593} -> {1196} (conf: 0.887, supp: 0.107, lift: 3.199, conv: 6.385)
{1196, 1198, 593} -> {260} (conf: 0.903, supp: 0.107, lift: 2.742, conv: 6.917)
{1210, 1240, 260} -> {1196} (conf: 0.951, supp: 0.102, lift: 3.431, conv: 14.783)
{1196, 1240, 260} -> {1210} (conf: 0.852, supp: 0.102, lift: 3.216, conv: 4.962)
{1196, 1210, 1240} -> {260} (conf: 0.934, supp: 0.102, lift: 2.835, conv: 10.114)
{1210, 1240} -> {1196, 260} (conf: 0.862, supp: 0.102, lift: 3.724, conv: 5.567)
{1210, 1270, 260} -> {1196} (conf: 0.945, supp: 0.115, lift: 3.410, conv: 13.150)
{1196, 1270, 260} -> {1210} (conf: 0.868, supp: 0.115, lift: 3.279, conv: 5.589)
{1196, 1210, 1270} -> {260} (conf: 0.932, supp: 0.115, lift: 2.831, conv: 9.928)
{1210, 1270} -> {1196, 260} (conf: 0.843, supp: 0.115, lift: 3.644, conv: 4.908)
{1210, 1291, 260} -> {1196} (conf: 0.951, supp: 0.110, lift: 3.431, conv: 14.766)
{1196, 1291, 260} -> {1210} (conf: 0.883, supp: 0.110, lift: 3.333, conv: 6.276)
{1196, 1210, 1291} -> {260} (conf: 0.938, supp: 0.110, lift: 2.847, conv: 10.780)
{1291, 260} -> {1196, 1210} (conf: 0.804, supp: 0.110, lift: 3.998, conv: 4.080)
